Id,SalePrice
1461,120615.15363725746
1462,157498.71247366347
1463,187485.05795955894
1464,198777.52449644924
1465,200443.58276102116
1466,171067.74988743366
1467,177044.95216044798
1468,162111.1043698841
1469,199345.52979576032
1470,123378.22659101244
1471,182752.2238944735
1472,97766.18246593137
1473,95484.05652072896
1474,141154.5988356753
1475,105408.73787194671
1476,365417.3538331998
1477,246400.77795342074
1478,303392.5909583091
1479,286503.47801784467
1480,488546.8617799468
1481,340864.9996891302
1482,212460.00420842817
1483,176771.28900346454
1484,159575.08744694822
1485,190871.95815729265
1486,190346.2142031783
1487,335047.76067371987
1488,252155.7528153728
1489,194276.66181626427
1490,251587.3485635301
1491,194265.2664989965
1492,89135.75955720853
1493,181682.7855649751
1494,302008.27227648377
1495,294244.6491462643
1496,230678.76171596738
1497,179675.3590571297
1498,177110.02873370642
1499,165199.2664186613
1500,163016.20675946662
1501,178789.80756437322
1502,140788.39561542578
1503,291613.3234171508
1504,245817.1465947435
1505,227785.05844022852
1506,192975.28440291886
1507,246700.81474946727
1508,217735.81769133266
1509,163064.11253538873
1510,146462.34743775555
1511,158415.2257766234
1512,175107.27563999582
1513,150855.5563546491
1514,157544.6713070568
1515,193273.68607221614
1516,150900.52131232424
1517,177464.59176559155
1518,129460.71954108188
1519,211876.90347530867
1520,128698.94985510402
1521,129015.47413552027
1522,176631.0094018552
1523,113337.20798323287
1524,133547.43623829
1525,119586.65892689723
1526,109987.246241832
1527,107734.71065611242
1528,137877.7909247448
1529,157365.62024157212
1530,191246.3808326627
1531,102534.67383612247
1532,93440.66433793616
1533,152687.8046519781
1534,128187.38718317576
1535,153876.2008413416
1536,108451.64997723435
1537,63567.87664103493
1538,144877.34154211596
1539,202250.76603423365
1540,95762.13473523957
1541,146575.0167201591
1542,149612.5550126772
1543,195210.10768782208
1544,86695.055327354
1545,115823.70787000385
1546,134537.99770581647
1547,131534.79904119138
1548,138746.05596753393
1549,123791.57022331083
1550,132192.7562754562
1551,103925.85924594889
1552,140475.96803590102
1553,150805.33382408027
1554,116922.98911479197
1555,164651.82246180097
1556,81335.15058009121
1557,106025.64918439882
1558,99393.83638112825
1559,60866.7903701955
1560,128852.72514900252
1561,128759.87938800962
1562,131420.47217784252
1563,123771.32632499472
1564,160062.60655281422
1565,151827.2052637088
1566,242167.49895772198
1567,77845.96498486408
1568,241498.46261439932
1569,144966.89320382607
1570,134472.03066611727
1571,131158.13661802508
1572,146015.67760965935
1573,239464.88486571852
1574,122333.86047560946
1575,235771.23401397982
1576,245709.0006794968
1577,178238.48386517435
1578,136349.3267864769
1579,156582.33655557033
1580,194450.23696465057
1581,158230.13925659528
1582,125840.51941388525
1583,291249.4199934149
1584,216453.2521166758
1585,133971.75380152656
1586,63993.293609039174
1587,107065.03257950398
1588,158351.00993394968
1589,102427.43794218663
1590,134377.86045945884
1591,96616.46284966113
1592,121083.30713090074
1593,120074.5028785027
1594,138340.58817530467
1595,103190.32691653717
1596,221747.42347925136
1597,196611.83257184149
1598,227116.73357361404
1599,164874.34681475803
1600,160275.43785897363
1601,68881.01755406696
1602,115931.16845487135
1603,69885.60359255172
