Id,SalePrice
1461,123070.52
1462,158093.34
1463,193824.61
1464,193550.3
1465,186226.02
1466,169860.22
1467,173886.53
1468,164989.83
1469,180098.02
1470,127684.58
1471,197854.73
1472,91229.76
1473,99114.27
1474,153594.19
1475,124169.766
1476,379299.0
1477,253259.03
1478,300641.2
1479,221166.78
1480,610569.6
1481,341556.06
1482,206015.22
1483,168417.84
1484,160387.83
1485,171355.14
1486,191474.6
1487,359727.94
1488,226320.95
1489,202767.08
1490,194766.45
1491,187444.78
1492,90951.42
1493,193494.75
1494,277270.12
1495,295633.44
1496,237891.42
1497,185121.1
1498,163813.47
1499,144609.84
1500,142049.7
1501,171647.25
1502,151560.28
1503,293883.03
1504,248371.67
1505,212931.23
1506,219144.69
1507,264537.88
1508,189682.19
1509,162215.78
1510,158909.0
1511,146072.3
1512,179208.64
1513,151741.64
1514,157648.45
1515,178024.42
1516,127051.61
1517,150417.97
1518,141346.33
1519,237312.23
1520,134682.03
1521,137707.36
1522,172195.03
1523,111499.06
1524,124641.97
1525,130116.68
1526,119409.33
1527,92473.53
1528,131444.34
1529,144493.5
1530,173137.1
1531,114093.03
1532,98905.78
1533,139160.52
1534,119889.49
1535,162703.52
1536,106319.055
1537,73576.445
1538,177294.69
1539,189132.7
1540,92027.75
1541,146549.92
1542,155325.89
1543,232170.2
1544,74919.234
1545,108655.66
1546,128027.83
1547,130642.516
1548,130025.38
1549,118854.664
1550,131938.8
1551,104542.82
1552,136735.03
1553,139471.4
1554,101363.46
1555,177993.02
1556,82952.34
1557,110386.12
1558,85911.94
1559,80966.54
1560,142920.72
1561,142146.86
1562,121223.04
1563,120720.5
1564,163224.62
1565,141009.33
1566,236160.36
1567,77864.42
1568,215180.22
1569,165153.55
1570,131479.2
1571,117071.695
1572,140541.84
1573,265336.06
1574,118864.87
1575,237999.66
1576,214460.92
1577,197506.72
1578,137017.9
1579,153619.67
1580,204215.58
1581,155574.8
1582,127397.65
1583,310192.28
1584,215625.38
1585,139270.58
1586,67045.71
1587,97008.3
1588,148998.1
1589,94756.555
1590,128221.62
1591,95529.81
1592,116147.0
1593,118355.62
1594,120589.555
1595,89601.21
1596,280215.78
1597,176955.48
1598,193204.52
1599,152993.77
1600,161882.58
1601,71213.2
1602,105767.28
1603,98819.234
1604,266269.4
1605,239593.8
1606,174050.62
1607,156461.6
1608,225965.31
1609,199822.69
1610,166313.38
1611,130273.875
1612,159136.33
1613,175029.55
1614,118876.88
1615,75517.35
1616,65993.664
1617,82041.59
1618,126993.22
1619,120697.48
1620,149340.08
1621,139370.36
1622,142092.78
1623,232741.27
1624,210643.25
1625,120150.34
1626,168147.27
1627,193662.38
1628,278919.22
1629,174732.5
1630,375763.4
1631,223724.11
1632,251368.92
1633,171459.44
1634,192014.6
1635,179428.39
1636,148243.06
1637,204307.72
1638,196906.39
1639,177817.58
1640,288974.06
1641,177012.7
1642,225296.11
1643,231904.44
1644,253092.44
1645,229925.12
1646,164745.66
1647,151193.3
1648,140228.56
1649,143214.89
1650,114742.945
1651,126381.15
1652,100492.18
1653,107333.66
1654,149268.61
1655,152297.62
1656,149203.98
1657,145042.98
1658,149833.67
1659,130985.47
1660,154016.77
1661,502926.6
1662,359983.28
1663,388403.1
1664,496487.9
1665,303261.62
1666,321624.1
1667,368455.03
1668,332525.44
1669,280863.5
1670,368241.8
1671,262546.8
1672,612865.25
1673,298713.22
1674,235097.47
1675,191010.42
1676,195210.7
1677,225298.05
1678,511569.56
1679,445246.2
1680,386149.4
1681,259702.19
1682,296796.2
1683,172638.17
1684,181510.2
1685,171135.48
1686,168729.89
1687,170581.16
1688,192918.2
1689,188828.11
1690,184466.2
1691,173829.5
1692,256297.17
1693,175006.5
1694,183158.84
1695,166240.42
1696,279602.6
1697,170695.06
1698,374795.66
1699,339854.12
1700,244646.03
1701,286644.88
1702,265502.84
1703,275242.53
1704,277101.47
1705,218489.84
1706,431490.97
1707,224879.23
1708,209916.1
1709,273779.12
1710,221127.77
1711,260218.36
1712,282576.0
1713,273815.16
1714,223139.2
1715,196218.42
1716,186102.45
1717,168731.98
1718,137169.31
1719,190531.77
1720,238430.62
1721,164070.03
1722,114821.98
1723,155371.81
1724,190594.1
1725,230636.02
1726,181016.84
1727,162090.05
1728,184602.06
1729,163642.95
1730,153327.23
1731,125837.66
1732,138276.27
1733,125430.41
1734,119384.51
1735,128361.09
1736,122357.58
1737,319112.38
1738,212230.38
1739,292774.4
1740,200979.7
1741,177456.56
1742,168444.67
1743,177104.56
1744,284419.06
1745,218167.53
1746,186416.5
1747,212722.78
1748,257587.8
1749,163218.55
1750,126335.96
1751,234457.11
1752,123432.2
1753,149626.62
1754,193163.25
1755,168351.03
1756,109582.66
1757,118913.84
1758,141119.5
1759,160490.5
1760,180894.83
1761,144787.72
1762,171489.52
1763,167257.06
1764,119282.76
1765,180406.06
