Id,SalePrice
1461,107682.25965627516
1462,163327.96367986986
1463,189072.91354954455
1464,199321.56480446836
1465,184000.55699330836
1466,167689.80006125075
1467,174085.18797507006
1468,162285.03297198552
1469,198626.77868591304
1470,118807.70948989307
1471,185302.3157309264
1472,94916.61275215693
1473,94269.07816914575
1474,141819.70752675965
1475,105971.1209859302
1476,364019.7800037093
1477,244821.54986352255
1478,291830.9911216402
1479,289107.684452813
1480,484667.12003960373
1481,329165.601197263
1482,213240.07233816123
1483,177387.73375110122
1484,158637.77567115525
1485,192215.64147486494
1486,191838.49174723186
1487,318237.95219414734
1488,253782.94106490264
1489,186715.45387184736
1490,234155.99358301188
1491,192780.42369104983
1492,88657.13561467903
1493,172638.2355249888
1494,288491.3845327583
1495,291127.40020929347
1496,235153.42240236327
1497,179202.61723059235
1498,163043.6700424242
1499,157043.66859025566
1500,155863.56676880585
1501,180991.09878930048
1502,141505.816205565
1503,277969.477972501
1504,239465.13870556603
1505,218863.00266652444
1506,196716.07026710812
1507,250321.91551267132
1508,215263.11886941246
1509,165570.0736275837
1510,143796.81851136553
1511,150110.58418166285
1512,166905.51901352755
1513,147477.27988371594
1514,159079.17883234075
1515,201078.79681545566
1516,152563.03872017915
1517,183004.79846992999
1518,129433.77767482796
1519,208604.40236730396
1520,129462.8793259837
1521,134135.92933046556
1522,179780.12462462668
1523,112204.25460935899
1524,134710.60113992373
1525,119688.73832663154
1526,103043.46356919089
1527,107083.15000570731
1528,142009.58381143658
1529,151992.7611684111
1530,175246.43754431032
1531,102012.50773253916
1532,96589.58253134387
1533,156822.71060684204
1534,126544.0685597842
1535,152686.82057922776
1536,108001.89846652249
1537,66250.27800161019
1538,146017.85205669596
1539,206350.24558709
1540,93327.77022393871
1541,145236.52670586878
1542,144672.17696672305
1543,203938.12071497145
1544,84719.23573116309
1545,108669.25373297556
1546,130590.96916693545
1547,122733.28088129463
1548,130771.74525392357
1549,112627.3382288358
1550,132663.0240880941
1551,108176.06919854246
1552,135718.07668770172
1553,143377.28421104205
1554,116004.20871437529
1555,168844.7614719593
1556,83420.54400850451
1557,100582.28048379764
1558,98454.86236524499
1559,70758.34091881731
1560,127115.06117064976
1561,127446.3850902044
1562,131749.06510329596
1563,122022.21434645473
1564,164664.32567819484
1565,151177.9383466523
1566,249900.60682438102
1567,76507.54153071195
1568,242216.37968394544
1569,139366.1678298723
1570,135240.06713350303
1571,132679.69003376793
1572,149146.9007532347
1573,230428.40496388325
1574,119178.48392122009
1575,225659.40766119756
1576,250801.41760827226
1577,175106.67821079693
1578,143769.54368129317
1579,154214.53508655535
1580,196462.8568308284
1581,163311.9169813037
1582,124885.11738901716
1583,309097.34088132164
1584,215960.95614890225
1585,130820.54527446294
1586,57937.74479550253
1587,100798.26476463945
1588,158078.95016700565
1589,92817.09093207751
1590,136940.2691532735
1591,97650.73118984245
1592,127745.37712112913
1593,120890.25140773764
1594,144514.41773182442
1595,100010.97287675254
1596,218697.42374532268
1597,185140.83333724624
1598,213289.22057879143
1599,168892.18273557827
1600,163020.716782925
1601,74028.78706885719
1602,114790.47518805327
1603,90368.25513603045
1604,256100.35937587128
1605,261743.9183652366
1606,175788.6558077503
1607,176533.82762795442
1608,222385.8326455818
1609,182885.91822198196
1610,151584.46849969204
1611,149209.24430014804
1612,178482.3910407647
1613,176235.64955899265
1614,131495.9236456663
1615,97167.32733690637
1616,84117.61404865335
1617,100140.14712204057
1618,131013.54718179254
1619,140828.2806534418
1620,168404.49875617123
1621,146472.64251722925
1622,133150.4606260228
1623,272500.5793964516
1624,223507.0831316389
1625,114364.04039860926
1626,166303.4445364147
1627,193879.62926636165
1628,288474.2825634359
1629,180624.93341730797
1630,327094.6319100117
1631,229894.48869044826
1632,242088.87586330605
1633,169328.1318629358
1634,185579.49777850666
1635,173826.41218360973
1636,143516.21673326087
