Id,SalePrice
1461,124497.5590776837
1462,173108.3428242296
1463,196705.6458985651
1464,204153.39660033103
1465,202541.83052474854
1466,180174.16574046036
1467,186131.10038298942
1468,173898.12541790892
1469,209342.79069221916
1470,142624.2762957747
1471,179189.5709345996
1472,110477.03018267418
1473,108129.30449334405
1474,152253.87607322124
1475,127915.0447196805
1476,360239.9121612217
1477,246538.5818061273
1478,312668.8393712291
1479,294942.3418694527
1480,455299.06480582856
1481,309835.56959766435
1482,228050.43965249567
1483,178508.58032078223
1484,173961.3555356037
1485,200572.20530116567
1486,200651.20337462603
1487,320818.64964395924
1488,243677.63022575746
1489,208259.30743712746
1490,251372.99686246572
1491,206416.053916469
1492,101925.76865019488
1493,201875.15892316258
1494,291999.93946558365
1495,285937.59445552906
1496,250038.5527033701
1497,185895.64382172874
1498,185720.0502038366
1499,170003.61101452867
1500,174212.30133758747
1501,199490.4526228976
1502,156822.81719157987
1503,264161.83975374757
1504,249628.15350103672
1505,230331.1869096982
1506,200103.16053476205
1507,254929.47842665567
1508,225787.9321676741
1509,160760.18798310103
1510,155345.00498541238
1511,152395.5217194911
1512,168435.023335082
1513,156790.0305193319
1514,151835.44947871947
1515,222296.73094449993
1516,149949.10551828623
1517,179164.61128772897
1518,129774.5760909164
1519,216395.5564809244
1520,140511.00516506587
1521,142842.3109572818
1522,186957.29956679256
1523,125452.64145823987
1524,139887.45979266142
1525,123926.11710897228
1526,112401.4199396231
1527,122993.43087181164
1528,139643.61266043517
1529,170483.85586163506
1530,216945.00736382933
1531,153403.15147587654
1532,99966.70870094754
1533,160849.5610889373
1534,133696.84657816976
1535,162255.5215418516
1536,105754.37151970575
1537,83556.14590627652
1538,164725.95790529772
1539,227892.96988538382
1540,108250.77195142198
1541,162649.01383749265
1542,164089.4651537293
1543,214127.64308280847
1544,100454.97100064847
1545,131425.43303924546
1546,152848.96809574915
1547,159022.2579702478
1548,162773.83621411573
1549,137676.24102584782
1550,152160.4799823535
1551,113374.34416979179
1552,169703.8056034301
1553,149150.52019414408
1554,125521.0665343667
1555,171356.1379220954
1556,87095.0711039771
1557,84425.66334911987
1558,107324.73088680196
1559,95960.86522269556
1560,139503.7959978429
1561,136826.65405989104
1562,149263.97216684363
1563,143460.90856157025
1564,170275.11078816326
1565,165515.70099082254
1566,249818.77499188937
1567,83736.16946745203
1568,239351.17917904968
1569,155523.53574095745
1570,149391.11279956278
1571,123796.04872967729
1572,154361.03947240495
1573,247007.7720023468
1574,131365.53833166216
1575,248750.87187103016
1576,226681.0936505386
1577,195230.49829018395
1578,144741.49490829182
1579,156922.98692140632
1580,196750.9645011317
1581,173628.24073288662
1582,142772.07170266777
1583,273042.6376110381
1584,230049.9657533709
1585,145313.20554564212
1586,80836.2020443045
1587,113899.94662692187
1588,179793.62154439764
1589,94621.31403786731
1590,137669.0942467768
1591,97036.13797613616
1592,143259.3250614635
1593,123616.27702489951
1594,192502.0737492071
1595,117534.12397427339
1596,253793.0529313225
1597,192402.29413123036
1598,219499.93971177316
1599,191114.1029880571
1600,177871.92415588547
1601,89223.4075444507
1602,129987.73566561688
1603,91072.93375681496
1604,272806.5399187802
1605,231892.4095947773
1606,167950.00918131278
1607,167042.96732459278
1608,202601.8619822689
1609,187146.58483488348
1610,155029.23640172798
1611,148932.2916561717
1612,189552.78058483682
1613,171430.215338786
1614,152977.3063058599
1615,101450.991999524
1616,72724.36886096209
1617,103291.34242176714
1618,145450.44034921954
1619,157351.6262622147
1620,179247.8602784433
1621,139952.08671405647
1622,140817.23765159055
1623,264152.8960487889
1624,214997.1243382824
1625,118766.55447310775
1626,176451.70261875106
1627,197543.07586406195
1628,283487.26488502417
1629,195071.0129913075
1630,329251.8921943437
1631,248360.47610116968
1632,242657.43743398754
1633,189764.5267328699
1634,194192.7336425785
1635,184910.31333083697
1636,158948.33867364656
1637,202558.10886934833
1638,195659.8259084328
1639,187788.6596064157
1640,249633.24881413757
1641,190531.3954649955
1642,263187.17964437645
1643,229864.21580299744
1644,244379.63081927155
1645,203621.7787921687
1646,164059.06112591093
1647,160059.71544533627
1648,141418.30075371606
1649,155590.95635036318
1650,127798.14160393256
1651,137276.44143159428
1652,112666.2473975627
1653,116837.75523525065
1654,153754.4418758108
1655,145272.76336621842
1656,152178.7343221115
1657,162767.6080637352
1658,161184.92627143484
1659,138476.66698749873
1660,169666.9195045144
1661,395261.3454341514
1662,376577.4702319824
1663,365838.84249820217
1664,433551.522372887
1665,324335.1968310612
1666,314851.24875062366
1667,344965.4669351958
1668,346671.2285923575
1669,315293.40328193153
1670,346285.71354214
1671,257242.6116840211
1672,394779.5215216528
1673,311529.41279791924
1674,244872.70344792036
1675,207138.9616666754
1676,204070.00137353232
1677,217372.38859953822
1678,412347.36477623024
1679,367302.9513468986
1680,342016.02596601186
1681,293460.3301087621
1682,306231.85044155153
1683,199742.81319600288
1684,181751.87911986772
1685,191518.1645601197
1686,179234.3148510603
1687,183060.03859707623
1688,194681.51644861617
1689,208366.36757506346
1690,201679.28431446172
1691,196074.1941399364
1692,258066.02858101242
1693,194324.96216395646
1694,192993.62441859825
1695,180319.16327032878
1696,259550.08778160004
1697,184630.6097092362
1698,338514.3117746982
1699,312600.8515171867
1700,266971.50984685053
1701,276388.00631381915
1702,226234.4029519358
1703,232849.67642604208
1704,263773.1214903321
1705,259942.87062104486
1706,397887.5350103937
1707,217841.39900743845
1708,209942.583285338
1709,258134.02697779684
1710,238082.02260672394
1711,268883.10102358175
1712,257443.9564362338
1713,265709.33543140715
1714,219317.1876887357
1715,216761.45766118992
1716,194396.5535914693
1717,189305.98834177942
1718,148099.41271793298
1719,218858.0454780728
1720,243948.93921675393
1721,168583.73933801884
1722,126314.72696153971
1723,159929.690381565
1724,208615.43526681364
1725,251859.8097255083
1726,195988.18769442357
1727,160480.07196509553
1728,167670.9964963947
1729,185879.33057366675
1730,174082.26488940223
1731,122918.1035062598
1732,131835.6126324565
1733,126496.67153783822
1734,130419.44231046282
1735,119603.65744214183
1736,111520.19439810449
1737,302636.50566480076
1738,260840.5885333811
1739,260242.71534953837
1740,218963.70480729648
1741,194986.82329852149
1742,184792.59496110657
1743,179014.31860267298
1744,329643.9546949981
1745,230480.2307769986
1746,222847.30363148413
1747,228285.61168305212
1748,218256.37184551408
1749,151981.74143919206
1750,133704.17795442947
1751,242588.2968688853
1752,132410.70279401034
1753,159872.45343677257
1754,202431.1420454194
1755,176030.27410949534
1756,140064.80059777055
1757,131975.36354560734
1758,160042.95800054606
1759,179827.80853919487
1760,170141.43626010822
1761,153284.21648409704
1762,201847.50510086573
1763,188516.8506380228
1764,123137.62763311325
1765,177901.66294277474
1766,176562.64110779835
1767,207842.90908802606
1768,158170.93462121018
1769,174671.7599632773
1770,155680.16714987808
1771,140701.28005073313
1772,145337.82066876697
1773,147846.03604788063
1774,152649.11497818955
1775,148362.00691837166
1776,123031.95957399782
1777,110393.75194866538
1778,161718.2278825712
1779,137435.68155247564
1780,171307.21066871335
1781,138590.00949937743
1782,106458.70933463547
1783,148923.86480444268
1784,121439.80115637173
1785,138795.06657373675
1786,158781.10907552802
1787,169474.5753791492
1788,66107.80172075126
1789,111632.48571081995
1790,93174.03222107438
1791,180407.48201084475
1792,165084.83445161665
1793,127956.97546194583
1794,170507.4254004489
1795,139041.62700981213
1796,154516.7444134064
1797,113165.36880866204
1798,138907.85844249258
1799,123936.5239656748
1800,147818.80933960513
1801,149841.19795208253
1802,130439.69196084801
1803,165235.39761758095
1804,136124.03474057617
1805,141794.3273456968
1806,125168.42409328792
1807,140756.3537621999
1808,129979.75259478402
1809,123758.68313217873
1810,147857.8839411386
1811,79832.76851942357
1812,99471.78405353951
1813,151993.1276593861
1814,105818.04595931368
1815,62250.40386270461
1816,95420.27637136042
1817,124656.39938191189
1818,179735.9535045463
1819,152366.34961742538
1820,39280.50736067631
1821,113048.85130663401
1822,154140.67883596383
1823,36461.17643796311
1824,137450.3529719224
1825,170149.51546814907
1826,114895.7965095082
1827,114271.97214653571
1828,141631.53944272004
1829,113639.19079938019
1830,139092.15497819372
1831,164683.09767452264
1832,99660.27053713957
1833,153746.3988914195
1834,129709.19046486747
1835,113086.07403918798
1836,136999.46512841454
1837,83185.72722574852
1838,123999.85463361365
1839,123055.31357558518
1840,159408.94136957216
1841,143698.9442753934
1842,93439.59977156353
1843,147522.98471596764
1844,157426.5683878409
1845,164527.76582835056
1846,154482.4371523766
1847,190652.19558446217
1848,84110.29578559833
1849,126458.46011298044
1850,119735.77737105616
1851,166461.0647264167
1852,133590.7432880945
1853,134745.94818765452
1854,165358.6022549446
1855,176078.03846043503
1856,222427.98317899858
1857,157483.64951261258
1858,145996.7313486555
1859,126562.10565107198
1860,158779.7423691315
1861,126157.05437588696
1862,275413.2704460641
1863,262748.57459885784
1864,262764.14455267676
1865,353132.2902926756
1866,337826.79359848547
1867,220722.73089944126
1868,288168.755828961
1869,217842.4858670682
1870,222816.36277384716
1871,264177.62763775955
1872,187529.40277767097
1873,231734.8135045652
1874,158344.2455138338
1875,200076.41203766348
1876,205878.53247181672
1877,208974.77593730486
1878,209948.60469406832
1879,157463.21507037614
1880,140660.7819860275
1881,232280.5826387033
1882,247422.924198425
1883,186542.71862484855
1884,210620.51325644195
