Id,SalePrice
1461,118522.44844591308
1462,163469.60861475053
1463,185734.64553857042
1464,192213.09764850588
1465,203013.1485045384
1466,173507.1639773645
1467,174188.89153362127
1468,163978.39895632167
1469,195328.23888189258
1470,121031.22296073253
1471,190827.2613578107
1472,92391.57793062783
1473,95381.65578913529
1474,147183.52211657324
1475,114207.98807243542
1476,362279.0614919524
1477,264788.73618046247
1478,300087.99673085584
1479,280070.86618804757
1480,455687.81623880455
1481,315509.8952705407
1482,216883.0482840088
1483,177718.71511169663
1484,169707.2843393431
1485,182518.26898807607
1486,195665.99249608786
1487,325519.8889143165
1488,235435.05368927185
1489,204720.96885860633
1490,231784.5852105469
1491,198819.64759853415
1492,94879.25639945656
1493,191904.03774358565
1494,301065.42611557606
1495,284373.8247214091
1496,233035.84142338354
1497,177358.61278255214
1498,167491.57529133966
1499,163021.38749450148
1500,156633.39537927302
1501,188822.03027459298
1502,149742.89789074997
1503,297109.5135851152
1504,240819.28797543872
1505,222052.51707029232
1506,190309.7534099284
1507,254471.0236582177
1508,210895.43075454893
1509,155910.96118345083
1510,148448.8997957727
1511,151588.93966311467
1512,177586.8489905158
1513,141903.93233428005
1514,151014.77201198664
1515,204717.43230759533
1516,152031.78326101578
1517,170404.84529895688
1518,121235.39259772857
1519,221436.65299220622
1520,131141.2506246565
1521,136642.96009916114
1522,183511.8401716713
1523,105530.49986264265
1524,116348.49226111577
1525,121723.46149216904
1526,115362.61860336506
1527,102943.93521481166
1528,128662.45585477448
1529,155390.94482354424
1530,195006.2835933478
1531,123335.40902420165
1532,105176.0987905947
1533,160294.4647099786
1534,118583.02604502269
1535,154081.64190133073
1536,105528.29988899043
1537,60531.98022687874
1538,172942.06627171038
1539,228457.81053370313
1540,121556.92458179007
1541,130531.48907437168
1542,139614.22710352932
1543,197624.83436492208
1544,86798.96842389152
1545,114756.28471480173
1546,135065.76439676574
1547,140547.90451263805
1548,137154.75762067793
1549,122939.85126476646
1550,141169.91853891715
1551,115528.8664068308
1552,149166.82591077575
1553,158302.30385222568
1554,111841.16915984738
1555,171395.42249056138
1556,86349.3030808384
1557,105065.3782804999
1558,98900.56775705471
1559,78550.4933092327
1560,135678.71593316886
1561,128899.64912539566
1562,129894.82808138868
1563,129228.06889833245
1564,161791.6308957447
1565,147806.7629808819
1566,238872.40288053878
1567,68777.88462843347
1568,238166.1897034818
1569,127053.0395604351
1570,139732.56558123734
1571,116807.05275482356
1572,144135.54737859144
1573,248792.59115990438
1574,133114.54885257466
1575,233973.93753451746
1576,255157.13436411042
1577,184850.39240708426
1578,137121.52877995808
1579,150266.4566999081
1580,186668.55091241276
1581,158708.76414177477
1582,125940.17226174194
1583,295245.778572088
1584,220606.01639644057
1585,145278.16735286693
1586,53340.51169044485
1587,99058.12430919304
1588,158731.12623327048
